attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,root_search_stage,root_search_start_count,start_id,optimizer_success,admissible_state,converged_root,passes_numerical_gate,passes_wt_gate,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,wt_gate_failures_json,coordinates_and_other_json,cost,optimality,nfev,message
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5,STRICT_NATIVE,1.0,1.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,4.432760582206985e-11,1.8790524691780774e-14,4.432760582206985e-15,5.3305450331553317e-14,11,0,[],"[""cl_i_mM=25.6152358 outside [47.1,53.1]"", ""k_i_mM=80.8190773 outside [100,160]""]","[20.332795107468463, 80.81907731916361, 6.084914038171229, 6.901249506427024, 1.2999999999999965, 139.73942091325455, 10.468642919955705, 9.046168033471046, 7.120326709676458, 0.1007769033986604, 188.80612371905278]",9.837299525241283e-22,2.2318791127511082e-05,135,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5,STRICT_NATIVE,1.0,1.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.10232723785918607,0.0051163618929593035,3.686664917682903e-07,0.014888459136722237,11,0,[],"[""cl_i_mM=23.9991219 outside [47.1,53.1]"", ""ph_i=7.68334454 outside [6.77,7.05]"", ""k_i_mM=87.1698568 outside [100,160]""]","[21.30727995519867, 87.16985680437837, 5.4195476491873205, 7.6833445411353605, 1.299651513878493, 140.16250442870006, 10.596207262142176, 8.825801576907514, 8.883387093523055, 0.10078508099741004, 182.19234876360326]",0.016208069197604816,905.996281974566,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5,STRICT_NATIVE,1.0,1.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,6.121947566939401e-11,7.008282842946301e-16,6.121947566939401e-15,2.224782857940255e-15,11,0,[],"[""cl_i_mM=25.61467 outside [47.1,53.1]"", ""k_i_mM=80.8185287 outside [100,160]""]","[20.332704090105718, 80.81852872813803, 6.084870101519878, 6.901247082615169, 1.2999999999999998, 139.73392432284317, 10.468653561171129, 9.045967548024372, 7.120319411540166, 0.10054387908013891, 188.8066435399768]",1.8769250805822813e-21,2.211800122736277e-05,2211,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5,STRICT_NATIVE,1.0,1.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,6.121947566939401e-11,3.469446951953614e-16,6.121947566939401e-15,1.1622647289044608e-16,11,0,[],"[""cl_i_mM=25.61467 outside [47.1,53.1]"", ""k_i_mM=80.8185287 outside [100,160]""]","[20.33270409010554, 80.8185287281375, 6.084870101519959, 6.901247082615106, 1.3, 139.7339243228431, 10.46865356117112, 9.045967548024501, 7.120319411540101, 0.10054387908013891, 188.80664353997747]",1.876924909166333e-21,2.2118001808304683e-05,196,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5,STRICT_NATIVE,1.0,1.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.12038903451435351,0.0060194517257176755,1.2053297589404224e-08,0.017767373510348135,11,0,"[""ph_l""]","[""cl_i_mM=23.7264386 outside [47.1,53.1]"", ""ph_i=7.90022715 outside [6.77,7.05]"", ""k_i_mM=88.2841369 outside [100,160]""]","[21.29633132767073, 88.28413685170673, 5.364779581940881, 7.900227154605962, 1.2999099922403545, 140.20833621209226, 10.592746738295139, 8.708694123897445, 8.999994610268605, 0.10054910915460469, 181.22485533159423]",0.022471685191282127,5.741792295180681,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75,STRICT_NATIVE,1.0,1.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,2.4250349991983278e-11,1.0408340855860843e-15,2.4250349991983278e-15,3.8337388819087437e-16,11,0,[],"[""cl_i_mM=25.6143276 outside [47.1,53.1]"", ""k_i_mM=80.8181968 outside [100,160]""]","[20.332649018110214, 80.8181968109957, 6.084843517739286, 6.901245616095883, 1.3, 139.73059877020694, 10.468659995915342, 9.045846248179114, 7.12031499593354, 0.10040289432402436, 188.8069580737361]",3.4679580971180754e-22,2.283325992309623e-05,2407,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75,STRICT_NATIVE,1.0,1.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,1.5677563414140394e-10,3.4638958368304884e-14,1.5677563414140394e-14,1.0179097148510508e-13,11,0,[],"[""cl_i_mM=25.6143276 outside [47.1,53.1]"", ""k_i_mM=80.8181968 outside [100,160]""]","[20.332649018119053, 80.81819681102233, 6.084843517734707, 6.901245616099001, 1.2999999999999938, 139.7305987702097, 10.468659995916227, 9.045846248177297, 7.12031499593774, 0.10040289432402438, 188.80695807370398]",1.2321505199541038e-20,7.640418653723078e-05,106,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75,STRICT_NATIVE,1.0,1.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.13522795561633355,0.0067613977808166775,8.750419104456078e-08,0.01880427934548698,11,0,[],"[""cl_i_mM=23.71093 outside [47.1,53.1]"", ""ph_i=7.96015991 outside [6.77,7.05]"", ""k_i_mM=88.7418458 outside [100,160]""]","[21.343275001043725, 88.74184581408625, 5.360986953603816, 7.960159905503179, 1.2965361497442074, 140.04026454963602, 10.587754265285819, 8.368082227447012, 8.430496831725637, 0.10040672593556588, 180.04668408424362]",0.025285435440460448,765.5719384443138,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8,STRICT_NATIVE,1.0,1.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,False,True,False,False,False,0.005728294853255683,0.00028641474266278416,4.960623995993799e-09,0.0008103820641038048,11,0,[],"[""cl_i_mM=25.5567616 outside [47.1,53.1]"", ""k_i_mM=81.0397714 outside [100,160]""]","[20.402848567689507, 81.03977136940449, 6.047680483470144, 6.9268906298830295, 1.2999491585495575, 139.7507201342451, 10.476176932138765, 9.033274303086323, 7.1557126351148765, 0.10034019094321446, 188.54195502546125]",5.2598268158128834e-05,27.13420876784285,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8,STRICT_NATIVE,1.0,1.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,1.4673592202418817e-11,9.020562075079397e-16,1.4673592202418817e-15,2.8362728832220796e-16,11,0,[],"[""cl_i_mM=25.6141748 outside [47.1,53.1]"", ""k_i_mM=80.8180486 outside [100,160]""]","[20.332624429449208, 80.81804862068942, 6.084831648807217, 6.9012449613356255, 1.3, 139.72911403778957, 10.468662867951865, 9.045792091952524, 7.120313024513658, 0.100339949971102, 188.80709850865676]",1.3897096518079956e-22,1.0440516749483735e-05,142,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8,STRICT_NATIVE,1.0,1.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.12814436738839613,0.0064072183694198065,1.2505198989602034e-08,0.01852814488928911,11,0,[],"[""cl_i_mM=23.6875582 outside [47.1,53.1]"", ""ph_i=7.94919931 outside [6.77,7.05]"", ""k_i_mM=88.5566237 outside [100,160]""]","[21.298303470508785, 88.55662371905483, 5.3600691061318795, 7.949199305767201, 1.2989562885195045, 140.0878503409597, 10.571322860464829, 8.465559576670246, 8.594802369792164, 0.10034277224509233, 180.76902139177648]",0.02425701322700945,26.227986036255366,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,STRICT_NATIVE,1.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,frozen_reference,True,True,True,True,False,2.1933409949381755e-12,1.942890293094024e-16,2.1933409949381755e-16,9.367506770274758e-17,11,0,[],"[""cl_i_mM=24.5359936 outside [47.1,53.1]"", ""k_i_mM=90.5000863 outside [100,160]""]","[10.491374203470631, 90.50008625915711, 6.467065425540273, 6.9408195709123754, 1.3, 139.51143723009184, 10.757620095125343, 8.481469928036903, 7.100789234813427, 0.1029917290569783, 189.9313742544663]",3.1746108215082435e-24,1.6704320352871065e-07,983,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,STRICT_NATIVE,1.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,lower_quartile,True,True,True,True,False,2.1933409949381755e-12,2.7755575615628914e-16,2.1933409949381755e-16,1.6479873021779667e-16,11,0,[],"[""cl_i_mM=24.5359936 outside [47.1,53.1]"", ""k_i_mM=90.5000863 outside [100,160]""]","[10.49137420347063, 90.50008625915707, 6.467065425540271, 6.940819570912373, 1.3, 139.51143723009187, 10.757620095125343, 8.481469928036962, 7.100789234813439, 0.1029917290569783, 189.93137425446636]",3.1746308758737158e-24,1.670432078902482e-07,815,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,STRICT_NATIVE,1.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,upper_quartile,True,True,True,True,False,2.1933409949381755e-12,1.6653345369377348e-16,2.1933409949381755e-16,2.2985086056692694e-16,11,0,[],"[""cl_i_mM=24.5359936 outside [47.1,53.1]"", ""k_i_mM=90.5000863 outside [100,160]""]","[10.491374203470631, 90.50008625915709, 6.467065425540278, 6.940819570912374, 1.3, 139.51143723009184, 10.75762009512534, 8.481469928036883, 7.10078923481342, 0.1029917290569783, 189.93137425446636]",3.17465554010265e-24,1.670432078902482e-07,2205,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,4.7663695906807746e-11,3.3306690738754696e-16,4.7663695906807746e-15,1.4051260155412137e-16,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]","[10.491110782593948, 90.49479221615738, 6.466629648346142, 6.940794670214961, 1.3, 139.46935369859526, 10.757460280307095, 8.480246655132241, 7.1007447436853255, 0.10299352570426723, 189.9369095235505]",1.137015631730215e-21,1.5936016248868263e-05,9,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,True,True,True,True,False,5.380244860742067e-11,2.0816681711721685e-16,5.380244860742067e-15,7.112366251504909e-17,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]","[10.491110782593946, 90.49479221615734, 6.466629648346146, 6.940794670214958, 1.3, 139.46935369859526, 10.757460280307093, 8.480246655132284, 7.100744743685331, 0.10299352570426723, 189.9369095235505]",1.4792936971373783e-21,1.8151534641883397e-05,1835,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,4.1523859004022334e-11,2.220446049250313e-16,4.1523859004022334e-15,2.0816681711721685e-16,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]","[10.491110782593948, 90.49479221615736, 6.466629648346151, 6.940794670214959, 1.3, 139.46935369859523, 10.757460280307093, 8.480246655132222, 7.100744743685319, 0.10299352570426723, 189.9369095235505]",8.74742226193418e-22,1.3720109297670853e-05,1080,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,3.7795287732844685e-12,9.71445146547012e-17,3.7795287732844685e-16,2.0209528495129803e-16,11,0,[],"[""cl_i_mM=24.5302712 outside [47.1,53.1]"", ""k_i_mM=90.493783 outside [100,160]""]","[10.491060556078455, 90.4937829635475, 6.466546565139861, 6.940789922704818, 1.3, 139.46133211033464, 10.757429765981737, 8.480013456365388, 7.1007362621793435, 0.10299386831165405, 189.93796500655725]",1.2418070472275138e-23,1.64749505625042e-06,12,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,True,True,True,True,False,6.301383026485752e-12,1.360300760921973e-13,6.301383026485752e-16,3.706340789833007e-13,11,0,[],"[""cl_i_mM=24.5302712 outside [47.1,53.1]"", ""k_i_mM=90.493783 outside [100,160]""]","[10.491060556084733, 90.49378296367905, 6.466546565123951, 6.940789922716514, 1.2999999999999485, 139.46133211034333, 10.75742976598603, 8.480013456355387, 7.100736262194778, 0.10299386831165558, 189.93796500642253]",3.789190907223015e-23,1.5371522288587773e-06,2249,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,3.7795287732844685e-12,4.996003610813204e-16,3.7795287732844685e-16,7.24247051220317e-16,11,0,[],"[""cl_i_mM=24.5302712 outside [47.1,53.1]"", ""k_i_mM=90.493783 outside [100,160]""]","[10.491060556078466, 90.49378296354772, 6.466546565139837, 6.940789922704837, 1.3, 139.46133211033464, 10.757429765981746, 8.480013456365374, 7.100736262179368, 0.10299386831165405, 189.937965006557]",1.2418404915660729e-23,1.6474938546718695e-06,1661,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,9.265591766061121e-12,2.0067281170099704e-14,9.26559176606112e-16,5.406439185229317e-14,11,0,[],"[""cl_i_mM=24.5295838 outside [47.1,53.1]"", ""k_i_mM=90.4930258 outside [100,160]""]","[10.49102287544394, 90.4930258425352, 6.4664842363240975, 6.940786361123304, 1.2999999999999925, 139.45531472535583, 10.757406864795605, 8.479838516408726, 7.100729899578955, 0.10299412534898086, 189.93875685980893]",5.667959224248348e-23,6.449471840971181e-06,11,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,True,True,True,True,False,7.370406368556459e-12,3.0531133177191805e-16,7.370406368556459e-16,3.4867941867133823e-16,11,0,[],"[""cl_i_mM=24.5295838 outside [47.1,53.1]"", ""k_i_mM=90.4930258 outside [100,160]""]","[10.491022875443033, 90.4930258425161, 6.466484236326388, 6.940786361121608, 1.3, 139.45531472535455, 10.757406864794994, 8.479838516410322, 7.100729899576756, 0.10299412534898064, 189.9387568598285]",3.1697390292021345e-23,1.306993576409608e-06,2808,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,9.265591766061121e-12,2.886579864025407e-14,9.26559176606112e-16,7.903920573593126e-14,11,0,[],"[""cl_i_mM=24.5295838 outside [47.1,53.1]"", ""k_i_mM=90.4930258 outside [100,160]""]","[10.491022875444372, 90.49302584254417, 6.466484236323002, 6.940786361124101, 1.2999999999999887, 139.45531472535643, 10.75740686479591, 8.479838516408163, 7.100729899580037, 0.10299412534898096, 189.9387568597997]",5.595169052165649e-23,6.439450821626102e-06,1769,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,1.736609987756932e-10,3.469446951953614e-16,1.736609987756932e-14,4.440892098500626e-16,11,0,[],"[""cl_i_mM=24.529168 outside [47.1,53.1]"", ""k_i_mM=90.4925678 outside [100,160]""]","[10.491000076510002, 90.49256775544382, 6.466446524411036, 6.94078420618791, 1.3, 139.4516740819591, 10.757393004561456, 8.479732671519034, 7.100726049981735, 0.10299428087474431, 189.93923598250896]",1.5097860307533274e-20,0.00015682150904562458,12,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.031018041482178405,0.0015509020741089202,3.276467313089674e-07,0.0043806928419919625,11,0,[],"[""cl_i_mM=24.1589 outside [47.1,53.1]"", ""ph_i=7.10500676 outside [6.77,7.05]"", ""k_i_mM=92.2939709 outside [100,160]""]","[10.562577828604766, 92.29397086869102, 6.262251260998443, 7.105006755536228, 1.2996330566257546, 139.56172840531158, 10.805817856122465, 8.384904812054613, 7.339407227125329, 0.10301164965198871, 188.18957203174196]",0.0015510996656400767,1600.7753712833555,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,2.4644999582768e-11,2.886579864025407e-15,2.4644999582768e-15,7.11757042193284e-15,11,0,[],"[""cl_i_mM=24.529168 outside [47.1,53.1]"", ""k_i_mM=90.4925678 outside [100,160]""]","[10.49100007651013, 90.49256775544653, 6.466446524410674, 6.9407842061881535, 1.299999999999999, 139.45167408195937, 10.757393004561566, 8.479732671519105, 7.100726049982123, 0.10299428087474434, 189.93923598250623]",3.30822691640086e-22,2.6886692340823953e-06,2576,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,1.0686655553537872e-10,6.938893903907228e-16,1.0686655553537872e-14,1.960237527853792e-16,11,0,[],"[""cl_i_mM=24.5289823 outside [47.1,53.1]"", ""k_i_mM=90.4923632 outside [100,160]""]","[10.490989897325512, 90.49236323388506, 6.466429687071549, 6.94078324406759, 1.3, 139.45004867375172, 10.757386815391852, 8.479685415192652, 7.10072433126327, 0.10299435031417821, 189.93944990098947]",5.741483530410438e-21,0.00011471671861340509,17,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.03288536329836417,0.0016442681649182084,3.2283593268405027e-07,0.004653588070023664,11,0,[],"[""cl_i_mM=24.1303276 outside [47.1,53.1]"", ""ph_i=7.11736862 outside [6.77,7.05]"", ""k_i_mM=92.4252364 outside [100,160]""]","[10.566831587457292, 92.42523636781469, 6.248483005756695, 7.117368624966445, 1.2996238489203351, 139.56726699164972, 10.808708552574673, 8.380206128574564, 7.359369029292939, 0.10301275919321762, 188.06659912826757]",0.001750726959028931,1868.549023344052,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,1.2651121469864357e-10,2.3592239273284576e-16,1.2651121469864357e-14,2.914335439641036e-16,11,0,[],"[""cl_i_mM=24.5289823 outside [47.1,53.1]"", ""k_i_mM=90.4923632 outside [100,160]""]","[10.490989897325514, 90.49236323388516, 6.466429687071548, 6.940783244067598, 1.3, 139.45004867375172, 10.75738681539185, 8.479685415192511, 7.100724331263245, 0.10299435031417821, 189.93944990098936]",8.41532048312107e-21,0.00013740472022579178,2480,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,4.7663695906807746e-11,4.996003610813204e-16,4.7663695906807746e-15,5.091413401991929e-16,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]","[10.491110782594188, 90.49479221614872, 6.46662964834977, 6.940794670213665, 1.3, 139.46935369863516, 10.757460280311259, 8.480246655113671, 7.100744743679389, 0.10119741028170676, 189.93690952354666]",1.1382866119447887e-21,1.5953929476573966e-05,2520,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,7.835854361204486e-11,1.1027706525723602e-12,7.835854361204486e-15,2.994136188982921e-12,11,0,[],"[""cl_i_mM=24.5311874 outside [47.1,53.1]"", ""k_i_mM=90.4947922 outside [100,160]""]","[10.491110782644958, 90.49479221721354, 6.466629648221053, 6.940794670308238, 1.2999999999995682, 139.46935369870545, 10.757460280346196, 8.480246655033206, 7.100744743804329, 0.10119741028171171, 189.93690952245296]",3.832218898110415e-21,2.6392371393802523e-05,100,`xtol` termination condition is satisfied.
