panel_id,parent_panel_id,stage,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,eligibility_migration,attempt_count,converged_attempt_count,numerical_root_count,wt_passing_root_count,best_max_abs_scaled_residual,best_attempt_id,failure_union_json,start_design_json,screen_start_count,confirmation_start_count,geometry_start_count
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H3.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,3,1,0,5.132613084546378e-12,continuation_00,"[""cl_i_mM=24.8788809 outside [47.1,53.1]"", ""k_i_mM=80.1742197 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,3.3367406060413884e-11,lower_quartile,"[""cl_i_mM=24.4701111 outside [47.1,53.1]"", ""cl_i_mM=24.8782948 outside [47.1,53.1]"", ""k_i_mM=80.1736574 outside [100,160]"", ""k_i_mM=81.7685289 outside [100,160]"", ""ph_i=7.07373853 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H6.75,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,1.8931362553986641e-10,continuation_00,"[""cl_i_mM=24.2379963 outside [47.1,53.1]"", ""cl_i_mM=24.8779403 outside [47.1,53.1]"", ""k_i_mM=80.1733172 outside [100,160]"", ""k_i_mM=82.6401801 outside [100,160]"", ""ph_i=7.17018053 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H8,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,9.083445801083556e-12,continuation_00,"[""cl_i_mM=24.0059116 outside [47.1,53.1]"", ""cl_i_mM=24.8777819 outside [47.1,53.1]"", ""k_i_mM=80.1731653 outside [100,160]"", ""k_i_mM=83.5301906 outside [100,160]"", ""ph_i=7.27030475 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_HWQ_H2.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,3.2677853478713104e-12,parent_continuation_00,"[""cl_i_mM=23.5196262 outside [47.1,53.1]"", ""cl_i_mM=24.8796621 outside [47.1,53.1]"", ""k_i_mM=80.1749693 outside [100,160]"", ""k_i_mM=85.5150035 outside [100,160]"", ""ph_i=7.5185375 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_HWQ_H3.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,5.132613084546378e-12,parent_continuation_00,"[""cl_i_mM=23.1075013 outside [47.1,53.1]"", ""cl_i_mM=24.8788809 outside [47.1,53.1]"", ""k_i_mM=80.1742197 outside [100,160]"", ""k_i_mM=87.2814144 outside [100,160]"", ""ph_i=7.81065454 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_HWQ_H5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,3.3367406060413884e-11,parent_continuation_00,"[""cl_i_mM=22.9929514 outside [47.1,53.1]"", ""cl_i_mM=24.8782948 outside [47.1,53.1]"", ""k_i_mM=80.1736574 outside [100,160]"", ""k_i_mM=87.7555786 outside [100,160]"", ""ph_i=7.90930779 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_HWQ_H6.75,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,2.4864008421610073e-11,parent_continuation_00,"[""cl_i_mM=23.1654657 outside [47.1,53.1]"", ""cl_i_mM=24.8779403 outside [47.1,53.1]"", ""k_i_mM=80.1733172 outside [100,160]"", ""k_i_mM=90.5268798 outside [100,160]"", ""ph_i=7.9999995 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_HWQ_H8,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,1.0,0.094586,0.2,0.2,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,1,1,0,2.5420420976529634e-10,parent_continuation_00,"[""cl_i_mM=23.3146085 outside [47.1,53.1]"", ""cl_i_mM=24.8119413 outside [47.1,53.1]"", ""cl_i_mM=24.8777819 outside [47.1,53.1]"", ""k_i_mM=80.1731653 outside [100,160]"", ""k_i_mM=80.4258746 outside [100,160]"", ""k_i_mM=92.1379393 outside [100,160]"", ""ph_i=7.9999999 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.4187869629145311e-11,frozen_reference,"[""cl_i_mM=23.5964606 outside [47.1,53.1]"", ""k_i_mM=89.4703508 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H2.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,3,1,0,7.415292338497359e-11,frozen_reference,"[""cl_i_mM=23.5915906 outside [47.1,53.1]"", ""k_i_mM=89.4649739 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H3.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,3,1,0,3.030778752965979e-11,frozen_reference,"[""cl_i_mM=23.5906622 outside [47.1,53.1]"", ""k_i_mM=89.4639488 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,4.530447197947929e-11,continuation_00,"[""cl_i_mM=23.57505 outside [47.1,53.1]"", ""cl_i_mM=23.5899657 outside [47.1,53.1]"", ""k_i_mM=89.4631799 outside [100,160]"", ""k_i_mM=89.5404948 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H6.75,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,2.6322260343603077e-11,lower_quartile,"[""cl_i_mM=23.0276485 outside [47.1,53.1]"", ""cl_i_mM=23.5895443 outside [47.1,53.1]"", ""k_i_mM=89.4627146 outside [100,160]"", ""k_i_mM=92.1488899 outside [100,160]"", ""ph_i=7.18360836 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H8,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,4.5384702940243216e-11,continuation_00,"[""cl_i_mM=23.0310236 outside [47.1,53.1]"", ""cl_i_mM=23.5893562 outside [47.1,53.1]"", ""k_i_mM=89.4625069 outside [100,160]"", ""k_i_mM=92.1241235 outside [100,160]"", ""ph_i=7.18148647 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_HWQ_H2.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,5.172728564928342e-12,lower_quartile,"[""cl_i_mM=22.5250811 outside [47.1,53.1]"", ""cl_i_mM=23.5915906 outside [47.1,53.1]"", ""k_i_mM=89.4649739 outside [100,160]"", ""k_i_mM=94.4559928 outside [100,160]"", ""ph_i=7.42784959 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_HWQ_H3.5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,3.7681446504733707e-11,parent_continuation_00,"[""cl_i_mM=22.1897255 outside [47.1,53.1]"", ""cl_i_mM=23.5906622 outside [47.1,53.1]"", ""k_i_mM=89.4639488 outside [100,160]"", ""k_i_mM=96.148771 outside [100,160]"", ""ph_i=7.65060938 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_HWQ_H5,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,4.530447197947929e-11,lower_quartile,"[""cl_i_mM=22.0251583 outside [47.1,53.1]"", ""cl_i_mM=23.5899657 outside [47.1,53.1]"", ""k_i_mM=89.4631799 outside [100,160]"", ""k_i_mM=96.9744997 outside [100,160]"", ""ph_i=7.79037821 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_HWQ_H6.75,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,2.6322260343603077e-11,parent_continuation_00,"[""cl_i_mM=21.8807475 outside [47.1,53.1]"", ""cl_i_mM=23.5895443 outside [47.1,53.1]"", ""k_i_mM=89.4627146 outside [100,160]"", ""k_i_mM=97.6463038 outside [100,160]"", ""ph_i=7.93470662 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_HWQ_H8,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,DIAGNOSTIC_HWQ_REROOT,PHIGH_KLOW,AE4NA20,STRICT_NATIVE,1.0,2.0,0.094586,0.2,0.2,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,,3,2,1,0,2.574004377697836e-11,parent_continuation_00,"[""cl_i_mM=21.8898643 outside [47.1,53.1]"", ""cl_i_mM=23.5893562 outside [47.1,53.1]"", ""k_i_mM=89.4625069 outside [100,160]"", ""k_i_mM=97.885188 outside [100,160]"", ""ph_i=7.95910714 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_HWQ_REROOT"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P1_H1,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,PLOW_KHIGH,AE4NA05,STRICT_NATIVE,1.0,0.5,0.056878,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.4620466295967027e-11,upper_quartile,"[""cl_i_mM=29.2464219 outside [47.1,53.1]"", ""k_i_mM=72.4285294 outside [100,160]"", ""ph_i=6.75650678 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H2.5,STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PLOW_KHIGH,AE4NA05,STRICT_NATIVE,1.0,0.5,0.056878,0.4,0.05,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,3,1,0,1.1084340910405555e-11,continuation_00,"[""cl_i_mM=29.2432533 outside [47.1,53.1]"", ""k_i_mM=72.4235448 outside [100,160]"", ""ph_i=6.75649874 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H3.5,STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PLOW_KHIGH,AE4NA05,STRICT_NATIVE,1.0,0.5,0.056878,0.4,0.05,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,3,1,0,1.8224354317308844e-11,lower_quartile,"[""cl_i_mM=29.2426492 outside [47.1,53.1]"", ""k_i_mM=72.4225946 outside [100,160]"", ""ph_i=6.75649721 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H5,STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PLOW_KHIGH,AE4NA05,STRICT_NATIVE,1.0,0.5,0.056878,0.4,0.05,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,2,1,0,7.20202977116946e-11,continuation_00,"[""cl_i_mM=29.0977302 outside [47.1,53.1]"", ""cl_i_mM=29.2421961 outside [47.1,53.1]"", ""k_i_mM=72.4218818 outside [100,160]"", ""k_i_mM=72.6664569 outside [100,160]"", ""ph_i=6.75649606 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H6.75,STRICT_NATIVE_S1_PLOW_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_HYDRAULIC_REROOT,PLOW_KHIGH,AE4NA05,STRICT_NATIVE,1.0,0.5,0.056878,0.4,0.05,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,LEGACY_DIAGNOSTIC_HW_ELIGIBILITY_TO_MODE_SPECIFIC,3,1,1,0,2.8777978264282744e-11,continuation_00,"[""cl_i_mM=28.3064252 outside [47.1,53.1]"", ""cl_i_mM=29.0797882 outside [47.1,53.1]"", ""cl_i_mM=29.2419219 outside [47.1,53.1]"", ""k_i_mM=72.4214505 outside [100,160]"", ""k_i_mM=72.7100063 outside [100,160]"", ""k_i_mM=74.8533493 outside [100,160]"", ""ph_i=6.75649536 outside [6.77,7.05]"", ""ph_i=7.12385398 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": false, ""count"": 3, ""kind"": ""LEGACY_PRIORITY_TRUNCATION_UPPER_QUARTILE_DISPLACED"", ""legacy_priority_truncation"": true, ""panel_stage"": ""DIAGNOSTIC_HYDRAULIC_REROOT"", ""start_ids"": [""continuation_00"", ""frozen_reference"", ""lower_quartile""]}",3,0,0
