attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,production_admissible,independent_admissible,production_converged_root,production_passes_numerical_gate,independent_converged_root,production_scaled_max,independent_scaled_max,scaled_max_absolute_difference,independent_amount_source_max_fmol_s,independent_volume_source_max_pL_s,convergence_gate_agree
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,1.6200148861278407e-11,1.6200148861278407e-11,0.0,2.645453300864631e-16,1.6200148861278407e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.00020703081503620213,0.00020703081503675724,5.551115123125783e-16,2.9694645474441506e-05,1.4864429482533588e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,9.788177213199134e-12,9.788177213199134e-12,0.0,1.942890293094024e-16,9.788177213199134e-16,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,9.786008808854163e-12,9.786008808854163e-12,0.0,2.0469737016526324e-16,9.786008808854163e-16,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.02215223545810524,0.022152235458105796,5.551115123125783e-16,0.00319441988927216,3.149290817515936e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,7.675067179024886e-12,7.675067179024886e-12,0.0,3.561300560006586e-13,7.675067179024886e-16,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,1.0096090630185017e-11,2.6393492426335374e-10,2.538388336331687e-10,1.6653345369377348e-16,2.6393492426335374e-14,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.044150380535201705,0.044150380535205036,3.3306690738754696e-15,0.006272346946371986,1.1986860781634627e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.005008607988606084,0.005008607988606362,2.7755575615628914e-16,0.0007211070981669992,2.0835738814622626e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,7.187935142927149e-11,6.862999751833243e-12,6.501635167743824e-11,3.469446951953614e-16,6.862999751833243e-16,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,7.801810412988441e-11,7.187935142927149e-11,6.138752700612926e-12,4.996003610813204e-16,7.187935142927149e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.09071900063410326,0.0907190006341077,4.440892098500626e-15,0.013402700328159906,3.983641003342791e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,6.416811526577249e-11,6.416478459669861e-11,3.3306690738754696e-15,9.237038217646543e-12,4.461491939777851e-16,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,3.827884190177322e-11,2.968328707830814e-11,8.595554823465079e-12,4.805184028455756e-16,2.968328707830814e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10634973510850826,0.10634973510853657,2.8310687127941492e-14,0.015812614367489805,4.176753314846966e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,1.6200148861278407e-11,1.6200148861278407e-11,0.0,1.6132928326584306e-15,1.6200148861278407e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,1.0759622359746146e-11,1.0759622359746146e-11,0.0,8.396061623727746e-16,1.0759622359746146e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10906990384354331,0.10906990384354665,3.3306690738754696e-15,0.0162420353969086,7.148919130490258e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.0015148910544479643,0.0015148910544518501,3.885780586188048e-15,0.00021911508614981014,3.3811680126734356e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,2.052763341253705e-10,2.052763341253705e-10,0.0,1.841842650618375e-13,2.052763341253705e-14,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1103868815971984,0.110386881597202,3.608224830031759e-15,0.016451032108603738,7.455220477558481e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,2.974074979344987e-11,1.0096090630185017e-11,1.9644659163264855e-11,4.364564265557647e-15,1.0096090630185017e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,2.3571639432007352e-11,1.0096090630185017e-11,1.3475548801822335e-11,1.4432899320127035e-15,1.0096090630185017e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1109805882348669,0.11098058823487106,4.163336342344337e-15,0.016581472160529173,1.619030695100554e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.10681185422018485,0.10681185422018888,4.0245584642661925e-15,0.005574566584646646,8.458594125148634e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.10681181000967127,0.10681181000967543,4.163336342344337e-15,0.005574546882075625,8.458635528119096e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.1068144920181506,0.10681449201815282,2.220446049250313e-15,0.005575998043179694,8.487850644231e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1069360933845366,0.10693609338454049,3.885780586188048e-15,0.005593494722904198,3.385761312697626e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10693601071296008,0.10693601071296244,2.3592239273284576e-15,0.005593443008534099,3.3857947131718524e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1591424830304146,0.15914248303041778,3.191891195797325e-15,0.01931356801745152,4.588326206373685e-07,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10971361217256587,0.10971361217256961,3.747002708109903e-15,0.006914231496926259,6.782234767853043e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10695966018623645,0.10695966018623798,1.5265566588595902e-15,0.005597049285334472,2.4187006249839355e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.17015850452800713,0.1701585045280074,2.7755575615628914e-16,0.02081113493123767,2.071007596643991e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.11608503526191194,0.1160850352620045,9.256484467812243e-14,0.008697025886597771,4.809164181793744e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10288640847297609,0.10288640847297761,1.5265566588595902e-15,0.005144320423648881,4.8785864599412004e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.17768318949511044,0.1776831894951142,3.747002708109903e-15,0.02160072714365837,5.443483962576986e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.14785443571530207,0.14785443571535065,4.85722573273506e-14,0.013616090667234442,1.6754277529684898e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.14086511363349818,0.14086511363349818,0.0,0.007043255681674909,2.0240575773647438e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.40323385166431897,0.40323385166431897,0.0,0.02016169258321595,9.389086247542366e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1574343545066209,0.15743435450662466,3.747002708109903e-15,0.014704237652113109,5.780702625997683e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1810613416635526,0.1810613416635526,0.0,0.00905306708317763,2.8773747062630674e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.533265106322429,0.5332651063224298,8.881784197001252e-16,0.026663255316121494,1.0093754144054577e-06,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10693605178075799,0.10693605178076007,2.0816681711721685e-15,0.005593463562355676,3.3857875346692684e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10693600367370312,0.10693600367370548,2.3592239273284576e-15,0.005593443195047688,3.385854677141406e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1609115314446946,0.16091153144469655,1.942890293094024e-15,0.01851089442087377,3.206686334766536e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.11424876163564121,0.11424876163564301,1.8041124150158794e-15,0.00800471952441642,4.544159449551208e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.10683672367243074,0.10683672367243269,1.942890293094024e-15,0.005536856786824142,3.533608035084096e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.17604959203354184,0.1760495920335456,3.747002708109903e-15,0.020517130092143513,8.140568223311516e-10,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1267702844225911,0.12677028442269672,1.0560996521746802e-13,0.010716677714535425,3.6281910384443816e-07,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.12658089263308747,0.12658089263308664,8.326672684688674e-16,0.006329044631654332,3.591125015303502e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1822711519170149,0.1822711519170149,0.0,0.021620147987728752,1.6176554166232992e-07,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.13293382583740965,0.13293382583741145,1.8041124150158794e-15,0.01160887694953134,2.1855522037875046e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.13596662345485455,0.13596662345485455,0.0,0.006798331172742728,2.2673857137862387e-08,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.17950486621182538,0.17950486621182912,3.747002708109903e-15,0.02190827050566369,1.0083943127671587e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.1483825575090192,0.14838255750906554,4.6351811278100286e-14,0.013704407410555532,2.578421680209022e-07,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.14783781490008974,0.14783781490008974,0.0,0.007391890745004487,4.131563965984147e-07,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.6576418243537416,0.6576418243537455,3.885780586188048e-15,0.03288209121768728,2.57467691882219e-09,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.414233313790092e-11,1.1686615217221252e-11,2.4557179206796675e-12,1.8303067395031292e-14,1.1686615217221252e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.7587927642059853e-11,1.414233313790092e-11,3.445594504158933e-12,1.8327353523694967e-14,1.414233313790092e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.1686615217221252e-11,1.1686615217221252e-11,0.0,1.881481082044445e-14,1.1686615217221252e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,6.142005307130383e-11,5.5280216168518415e-11,6.139836902785412e-12,1.8386334121878178e-14,5.5280216168518415e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,1.7905598878598106e-11,1.7905598878598106e-11,0.0,1.8334292417598874e-14,1.7905598878598106e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,5.5280216168518415e-11,5.5280216168518415e-11,0.0,1.8447916805275355e-14,5.5280216168518415e-15,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H3.5|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H3.5,STRICT_NATIVE,1.0,1.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,1.0102812683654427e-10,1.0102812683654427e-10,0.0,1.8909353249885186e-14,1.0102812683654427e-14,True
