admissible_state,ae4_expression,cluster_id,co2_factor,complete_rest_gate_pass,converged_root,cost,max_abs_scaled_independent_rhs,message,nfev,nhe1_factor,optimality,optimizer_success,predecessor_co2_factor,predecessor_nhe1_factor,root_alias,root_id,root_internal_gate_pass,seed_core_sha256,seed_id,selected_cluster,solution_core_sha256
True,0.05,B00,1.0,True,True,9.380866471810059e-24,3.8077180297690916e-12,`xtol` termination condition is satisfied.,377,0.5,2.350858003224946e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,continuation_predecessor,True,a3331274987cbb14f1383b72838ed77bc57bbff5aedd92b0a917046ff14f242f
True,0.05,B00,1.0,True,True,9.434188592573418e-24,3.8077180297690916e-12,`xtol` termination condition is satisfied.,318,0.5,2.3495583612836974e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,66ffd422d13d05ad9e85d0c2de48c7057574656e79cb0bac6617e57532eaae0c
True,0.05,B00,1.0,True,True,5.191888659053623e-22,3.20945527099159e-11,`xtol` termination condition is satisfied.,84,0.25,3.354615345465617e-06,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,66ffd422d13d05ad9e85d0c2de48c7057574656e79cb0bac6617e57532eaae0c,continuation_predecessor,True,382c6fac24c1ea75d49132f58400ddbfbc5fc2f25524695fef90ba4f1a794cae
True,0.05,B00,1.0,True,True,1.4820962041479417e-25,4.0115480381963664e-13,`xtol` termination condition is satisfied.,338,0.25,4.1037576283086203e-08,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,d53625cb2dfa2fef89944f14a40053eb43d31866f16006dff22bd97000bd013f
True,0.05,B00,1.0,True,True,1.587664275785184e-25,4.2934406030425976e-13,`xtol` termination condition is satisfied.,332,0.25,4.1262282357633926e-08,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,62fd25d845346a63e69ba115eadc8264c3bb73cce943f816b5c658ccaf56dbb2
True,0.05,B00,2.0,True,True,4.82684195278146e-23,9.493274222283077e-12,`xtol` termination condition is satisfied.,257,1.0,9.891239194520884e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,continuation_predecessor,True,323727dc510f35dec87e6f05974588f9386ea4815030fa6dabf0876a4619c463
True,0.05,B00,2.0,True,True,2.4845214931806034e-23,7.038640503775895e-12,`xtol` termination condition is satisfied.,223,1.0,7.166671999126714e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,9769b3638f188cfd4cd7473f6f7ff926954e87d3592068da6470cf826de66eb3
True,0.05,B00,5.0,True,True,1.3785377091293987e-23,5.171644362755856e-12,`xtol` termination condition is satisfied.,132,1.0,3.4074085010142323e-07,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,9769b3638f188cfd4cd7473f6f7ff926954e87d3592068da6470cf826de66eb3,continuation_predecessor,True,3ac987a9c60b99849c49058c70ab57843b9663bb8d10472e71667d1e1f31d0f0
True,0.05,B00,5.0,True,True,5.2277327926701315e-24,2.714842239903703e-12,`xtol` termination condition is satisfied.,303,1.0,1.6764660896170554e-07,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,ffe5e90f2cba9ab320a679dc9c5bdeb3e7f4c9e35e55938989b169361ed697d7
True,0.05,B00,5.0,True,True,1.3732792790279773e-23,5.171644362755856e-12,`xtol` termination condition is satisfied.,272,1.0,3.4045768016565124e-07,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,9fd14d17824675d2a25e1c98ce0ad5487dd10ff51074d7d2312ffaec6c18ce1c
True,0.05,B00,10.0,True,True,9.486077071312907e-24,4.34114549863196e-12,`xtol` termination condition is satisfied.,68,1.0,2.834680484073706e-07,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,ffe5e90f2cba9ab320a679dc9c5bdeb3e7f4c9e35e55938989b169361ed697d7,continuation_predecessor,True,3c9165ad2c4086501d6b4a22c5ad3e31e29cb69f48d3f11ee46335160ecd42f5
True,0.05,B00,10.0,True,True,3.7722559930955234e-22,2.7386946876983842e-11,`xtol` termination condition is satisfied.,317,1.0,2.8258345233477435e-06,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,fa5655412096263c17741aeff2bf2987c787e5c205d1d0241501e3e362d9e3bd
True,0.05,B00,10.0,True,True,4.3030826311120856e-24,2.246466901389965e-12,`xtol` termination condition is satisfied.,293,1.0,1.1112796459765114e-07,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,275d63e4c3d545daa440af82960d2a4424c40189370bd15c3e93280430cae2ac
True,0.05,B00,2.0,True,True,1.7559102936799101e-23,5.924080670460796e-12,`xtol` termination condition is satisfied.,93,0.5,3.7885912954926916e-07,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,66ffd422d13d05ad9e85d0c2de48c7057574656e79cb0bac6617e57532eaae0c,continuation_predecessor,True,86604dc809b3502e3b85e3e5b1bf30871ffee66112d55f490a5a639e66118d2d
True,0.05,B00,2.0,True,True,1.7558946683507222e-23,5.924080670460796e-12,`xtol` termination condition is satisfied.,408,0.5,3.7885945610086884e-07,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,7dcdfca3d23d6c4dd4985905b6785a1e23f98770a5ff79fe73758710d02e65b2
True,0.05,B00,2.0,True,True,1.7563639752480646e-23,5.924080670460796e-12,`xtol` termination condition is satisfied.,280,0.5,3.787197097977235e-07,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,419c2c9fea88345676d6a7c9c9a5cab76c646f763270f13032ff4eeaeb6e9ba3
True,0.05,B00,5.0,True,True,3.477643295024534e-23,8.20957885006024e-12,`xtol` termination condition is satisfied.,40,0.5,8.387093263664356e-07,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,7dcdfca3d23d6c4dd4985905b6785a1e23f98770a5ff79fe73758710d02e65b2,continuation_predecessor,True,09e03133c034bc6413de32a1e9b4683be160456013cfab6240e709f066221778
True,0.05,B00,5.0,True,True,3.4776663346761945e-23,8.20957885006024e-12,`xtol` termination condition is satisfied.,411,0.5,8.387087062046489e-07,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,e66583db52e5071e4602f888cef8bb1aa130efb95eab97a5dca01c715a1a1798
True,0.05,B00,5.0,True,True,5.756648234625479e-23,1.0666380972912393e-11,`xtol` termination condition is satisfied.,280,0.5,1.114346811546448e-06,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,e5e0106b892d8649fb20d390ada0bac0f0be1f3ab05d0b340642c9e51bc9810a
True,0.05,B00,10.0,True,True,5.721994969208586e-24,3.376205565119861e-12,`xtol` termination condition is satisfied.,19,0.5,3.4829753291387725e-07,True,5.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,09e03133c034bc6413de32a1e9b4683be160456013cfab6240e709f066221778,continuation_predecessor,True,fd5753d082df58fa14b8b432086c117bdec5fa0869ef14422c1078c2fff8ec7b
True,0.05,B00,10.0,True,True,5.721980890087051e-24,3.376205565119861e-12,`xtol` termination condition is satisfied.,384,0.5,3.482975852975383e-07,True,5.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,819e57258f0ffae6dabc6bb8d6e5923df2011fc5f1a77be92648eb6b6d9b7dec
True,0.05,B00,10.0,True,True,7.172433367755972e-22,3.7563268467932787e-11,`xtol` termination condition is satisfied.,282,0.5,3.932968619461739e-06,True,5.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,43c47857076e7c2ae29e5551ffa4739307c768cb237993265e633df035b3dc2d
True,0.05,B00,2.0,True,True,4.442973317375767e-23,9.426053687588976e-12,`xtol` termination condition is satisfied.,41,0.25,9.812275670625847e-07,True,1.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,d53625cb2dfa2fef89944f14a40053eb43d31866f16006dff22bd97000bd013f,continuation_predecessor,True,2eeb52eaf6ef9c7a63f085355b60fb2d825b4ee536865ceb66ca51b6979145a1
True,0.05,B00,2.0,True,True,8.500777691866627e-22,4.115414606320478e-11,`xtol` termination condition is satisfied.,386,0.25,4.3012740623121434e-06,True,1.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,0253b6927de66344bd4f8fcc71a3469d8793aa3c583dd4844c58ab7c7407829d
True,0.05,B00,2.0,True,True,4.442963657331523e-23,9.426053687588976e-12,`xtol` termination condition is satisfied.,364,0.25,9.81227731045897e-07,True,1.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,617be6d347501b4f312e12634bd31e9ddc6ab66ee5af3874fed39bdd7fc55595
True,0.05,B00,5.0,True,True,1.053109446222879e-23,4.584006785268713e-12,`xtol` termination condition is satisfied.,42,0.25,4.756450004738109e-07,True,2.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,2eeb52eaf6ef9c7a63f085355b60fb2d825b4ee536865ceb66ca51b6979145a1,continuation_predecessor,True,bb0fc2a0fba5d0bfafde5cdb3eb4231baeb5f9604a0d810f4235b264219caf10
True,0.05,B00,5.0,True,True,1.0531139425679991e-23,4.584006785268713e-12,`xtol` termination condition is satisfied.,309,0.25,4.756446413541944e-07,True,2.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,85b859ae8a30cdc3a2c880d2cb059549a6cbd79b3fc61a1e879197b7bd49d831
True,0.05,B00,5.0,True,True,1.0531098073537865e-23,4.584006785268713e-12,`xtol` termination condition is satisfied.,293,0.25,4.756449406187032e-07,True,2.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,58ec97a80dc59bb4184c44d87bfa4b35809620772d6a687f80f7b7267c4e0e82
True,0.05,B00,10.0,True,True,2.740630636414982e-22,2.3134705956495694e-11,`xtol` termination condition is satisfied.,28,0.25,1.4718312425940937e-06,True,5.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,58ec97a80dc59bb4184c44d87bfa4b35809620772d6a687f80f7b7267c4e0e82,continuation_predecessor,True,404dc35a3646a65b3c6d7f17fc89ca66d51b5f0a28fbc4b16efb8590028bebaf
True,0.05,B00,10.0,True,True,1.8872730787466596e-23,6.138752700612926e-12,`xtol` termination condition is satisfied.,357,0.25,6.376380288334337e-07,True,5.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,task24_baseline_anchor,True,5ff2d0f81699466424f8513f5db297e83927b1ad2d8fcf605b86f1273f4f40be
True,0.05,B00,10.0,True,True,1.8872859702446225e-23,6.138752700612926e-12,`xtol` termination condition is satisfied.,316,0.25,6.376377752590706e-07,True,5.0,0.25,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6d7052824d681c9c532d0a3ff9825d9fc64a1aa2799b1201e5a09a9bea326b72,inherited_saved_rest,True,742c3285857e31837d3b8fc1d0cc3736e0860d5e7796cfcb5106458f901d58eb
True,0.05,B00,1.0,True,True,8.896075400465689e-24,4.217546450968612e-12,`xtol` termination condition is satisfied.,2,1.0,3.3222368839494264e-07,True,,,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,continuation_predecessor,True,4a9ca39c82f3bd0a5ffc6cba5445f4a1b4e2307400f68c526d5e743ab498b25e
True,0.05,B00,1.0,True,True,8.074375515081252e-23,9.128982292327947e-12,`xtol` termination condition is satisfied.,173,1.0,7.209414312000431e-07,True,,,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,63eb7a1cd2cfe2afe77d2c3b089f676c1f8c2af3dfbebc269c192916f649170f
True,0.05,B00,1.0,True,True,1.0687405762411435e-22,1.4619382093794542e-11,`xtol` termination condition is satisfied.,503,0.5,1.1279300505334095e-06,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,4a9ca39c82f3bd0a5ffc6cba5445f4a1b4e2307400f68c526d5e743ab498b25e,continuation_predecessor,True,3f9c866bfe384241170a0623940851f5562171560c959415ba541cbe0f7187ae
True,0.05,B00,1.0,True,True,1.4881603574129842e-22,1.7076184216646695e-11,`xtol` termination condition is satisfied.,514,0.5,1.333189973580016e-06,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,b9d19cbc55d4804baccd385109d5bb042f2edf94fa22199824cbb5ed9aac71c8
True,0.05,B00,1.0,True,True,1.488162066716435e-22,1.7076184216646695e-11,`xtol` termination condition is satisfied.,491,0.5,1.3331905581259032e-06,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,57728bba07b893f54605661d471bc2f1f28d60ce9c3d7d13eb48ad6be49c80c7
True,0.05,B00,1.0,True,True,9.11655502739573e-24,3.831570477563773e-12,`xtol` termination condition is satisfied.,312,0.25,3.520768780087713e-07,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,3f9c866bfe384241170a0623940851f5562171560c959415ba541cbe0f7187ae,continuation_predecessor,True,c69e11ad4a51788238258e43612a0ee633d2a60c0682eb64bb297b1b18492ed6
True,0.05,B00,1.0,True,True,1.5236150392184716e-24,1.3747683547116196e-12,`xtol` termination condition is satisfied.,661,0.25,1.1754992098512561e-07,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,bb3d218257805e55c35f2aa78d22044739be8249ff18dbd6b5455e3a57fb7eb3
True,0.05,B00,1.0,True,True,1.5561806376873887e-24,1.3747683547116196e-12,`xtol` termination condition is satisfied.,621,0.25,1.1735091947494198e-07,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,22e5d73a68d10993261029ed927b1d2428a0cfa36cb10481d8110c5031a37321
True,0.05,B00,2.0,True,True,4.368413991374868e-22,2.954667760457497e-11,`xtol` termination condition is satisfied.,298,1.0,2.314479714030205e-06,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,4a9ca39c82f3bd0a5ffc6cba5445f4a1b4e2307400f68c526d5e743ab498b25e,continuation_predecessor,True,3bb581442b9589b40f225a04cb9efeccb9a606c26628e2b197fc22b2c9ad62c5
True,0.05,B00,2.0,True,True,3.7635463373579735e-24,2.183583175385806e-12,`xtol` termination condition is satisfied.,315,1.0,2.0646247484300405e-07,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,c045e5490944b5ea2c5368567c02888f883596c45741380ae201aadd741d170a
True,0.05,B00,2.0,True,True,4.79584990138254e-25,9.410874857174178e-13,`xtol` termination condition is satisfied.,255,1.0,2.6879464131623283e-08,True,1.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,9090a57aca07d387e7d6670f2ce364a4ae74adbcff715cda59a9385698485591
True,0.05,B00,5.0,True,True,5.432368771405576e-23,1.040183564282593e-11,`xtol` termination condition is satisfied.,183,1.0,9.273757480709774e-07,True,2.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,9090a57aca07d387e7d6670f2ce364a4ae74adbcff715cda59a9385698485591,continuation_predecessor,True,c629d646593d4d97bb613260d9088f50d76e23fcec7e84258dff6af2942340ed
True,0.05,B00,5.0,True,True,8.454291016737195e-23,1.2858637765678083e-11,`xtol` termination condition is satisfied.,350,1.0,1.1655684527750445e-06,True,2.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,91dc7b3e9bb16e6a268b8ec092d6e2f9f01a4a9c87cc85cf12353a7957e0ee63
True,0.05,B00,5.0,True,True,5.432367227674925e-23,1.040183564282593e-11,`xtol` termination condition is satisfied.,298,1.0,9.273758274301542e-07,True,2.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,d7d7b52dacb1a3afea728e054b361c8baf055848320b0f879a64d7ae1ea6d33f
True,0.05,B00,10.0,True,True,5.895991431976568e-23,1.0857200555269841e-11,`xtol` termination condition is satisfied.,87,1.0,8.43003896056548e-07,True,5.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,c629d646593d4d97bb613260d9088f50d76e23fcec7e84258dff6af2942340ed,continuation_predecessor,True,5d80dca31d915e72e4971ed2f64051b92d3eb3f6805480610bb8950fd245d6c1
True,0.05,B00,10.0,True,True,1.6962075760980726e-22,1.841842650618375e-11,`xtol` termination condition is satisfied.,362,1.0,1.652574036964192e-06,True,5.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,b4f3767f3bad980701ba1fb3ea5e9f73d7b7a7031d5a8c1179031c718091c117
True,0.05,B00,10.0,True,True,9.148356714221408e-23,1.3311834273777023e-11,`xtol` termination condition is satisfied.,326,1.0,1.0495260119402696e-06,True,5.0,1.0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,5032a66ef7f48f88b12a9a795ebc0de8392e46cda9a3299d44e931c5da0c7357
True,0.05,B00,2.0,True,True,9.052921919286338e-23,1.3448443747510197e-11,`xtol` termination condition is satisfied.,174,0.5,1.2211267052875711e-06,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,3f9c866bfe384241170a0623940851f5562171560c959415ba541cbe0f7187ae,continuation_predecessor,True,738b0c2de33708f645a26ebc53a00a21cef5cb1d2ed4581aa9e5508946f35729
True,0.05,B00,2.0,True,True,9.052915678024238e-23,1.3448443747510197e-11,`xtol` termination condition is satisfied.,593,0.5,1.2211270491010657e-06,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,d5ffdc029fd45b34af589389e3aea49ea1e5ac19f05e481fbf9fc7834c35fb05
True,0.05,B00,2.0,True,True,9.052915927642814e-23,1.3448443747510197e-11,`xtol` termination condition is satisfied.,522,0.5,1.2211270524721848e-06,True,1.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,295eb960cc64b468d68d088ad6ee31fd9539ce2487221651a362932c43470ad1
True,0.05,B00,5.0,True,True,1.3561611688148043e-22,1.0028870095490916e-11,`xtol` termination condition is satisfied.,121,0.5,9.136159321107058e-07,True,2.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,295eb960cc64b468d68d088ad6ee31fd9539ce2487221651a362932c43470ad1,continuation_predecessor,True,ad0ff572651c48e58455bfda831ac3bb3949defe35a075f5b435733d448b59ff
True,0.05,B00,5.0,True,True,4.238477914289401e-22,2.9069628648681345e-11,`xtol` termination condition is satisfied.,580,0.5,2.2391626111367226e-06,True,2.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,929e5c3f72682931713fbcba2c29b479e06b638f152866e85633db53bd8bde44
True,0.05,B00,5.0,True,True,3.9121392934112855e-24,2.662800535624399e-12,`xtol` termination condition is satisfied.,523,0.5,2.4770523745549183e-07,True,2.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,0957f9c4b68009ee4088198a4147bdedb7e31af2d30842aeee55c27d411a3ca4
True,0.05,B00,10.0,True,True,1.1166387097015908e-24,1.4311468676808659e-12,`xtol` termination condition is satisfied.,56,0.5,1.071210624270157e-07,True,5.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,0957f9c4b68009ee4088198a4147bdedb7e31af2d30842aeee55c27d411a3ca4,continuation_predecessor,True,f607f7549f8fc5ee1a387d1232d9a340b4e646ba4356a2fcac01975429da9213
True,0.05,B00,10.0,True,True,5.518917223776306e-22,3.316140764764164e-11,`xtol` termination condition is satisfied.,575,0.5,2.553141287354052e-06,True,5.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,9a8b168361f1b9e7b6dc824e195f22ca8f6b065dae9a3f08fefea215358f2dea
True,0.05,B00,10.0,True,True,9.91019529394162e-24,3.885780586188048e-12,`xtol` termination condition is satisfied.,480,0.5,3.106491036304419e-07,True,5.0,0.5,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,9fffe2bad41ae46752173a784dd5b4591767e38594d487cc433606b8642036ed
True,0.05,B00,2.0,True,True,1.9503372265206932e-23,6.114900252818245e-12,`xtol` termination condition is satisfied.,113,0.25,4.5870279291588197e-07,True,1.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,bb3d218257805e55c35f2aa78d22044739be8249ff18dbd6b5455e3a57fb7eb3,continuation_predecessor,True,38757b466821b3aabb92be60941447be389bd78f7db1ada3fc707b511e972bd2
True,0.05,B00,2.0,True,True,3.76262745000936e-23,8.571702375670398e-12,`xtol` termination condition is satisfied.,663,0.25,6.613750590726763e-07,True,1.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,03d413ecaf4b57816602a837df17d1ff4c9957a9b33c232b9401cc7820dd52c3,task24_baseline_anchor,True,53bbe97046488ab0fc185fe70b9fe39350fc3959700e2e1c981340b6b0c3dd38
True,0.05,B00,2.0,True,True,3.349568863344171e-22,2.5613192122797557e-11,`xtol` termination condition is satisfied.,618,0.25,2.362734564232283e-06,True,1.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,inherited_saved_rest,True,93415de7e572e556a05257793e5e18f6940240123765854211ed1ca3ad94a529
True,0.05,B00,5.0,True,True,1.1810381075919067e-24,1.465841337200402e-12,`xtol` termination condition is satisfied.,77,0.25,1.1428884710288284e-07,True,2.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,38757b466821b3aabb92be60941447be389bd78f7db1ada3fc707b511e972bd2,continuation_predecessor,True,703001ae35a1b4cfd4e03f9b9c169accd77216a8c9565457942e2d7072700542
